user_name,user_statuses_count,user_followers_count,user_friends_count,user_verified,user_utc_offset,user_location,user_lang,user_time_zone,user_created_at_timestamp,user_protected,user_description,user_gender,user_country,user_state,user_city
1458,10404,214110,907,False,,,en,,1233831645.0,False,"Poets & Writers, Inc. is the primary source of information, support, and guidance for creative writers.",,United States of America,,
1459,3989,1747,5000,False,,Hong Kong,en,,1249704742.0,False,"Assoc Prof, Div Public Policy, Hong Kong U Sci & Tech; Honorary Reader, Dpt Sci Tech Eng & Public Policy, Univ College London; Vist Assoc Prof, GraSPP, U Tokyo",,Hong Kong S.A.R.,Kowloon City,Hong Kong
1459,3989,1747,5000,False,,Hong Kong,en,,1249704742.0,False,"Assoc Prof, Div Public Policy, Hong Kong U Sci & Tech; Honorary Reader, Dpt Sci Tech Eng & Public Policy, Univ College London; Vist Assoc Prof, GraSPP, U Tokyo",,Japan,Tokyo,Tokyo
1460,15703,13124,60,True,,Hong Kong,en,,1278265441.0,False,#HongKong SAR Government news https://t.co/WQVyv0a36d Follow @cnewsgovhk for Chinese tweets or @newsgovhk_epr & @newsgovhk_cpr for English & Chinese press releases.,,Hong Kong S.A.R.,Kowloon City,Hong Kong
1461,2648,339,1143,False,,"Yass, New South Wales",en,,1248241366.0,False,Executive Career Coach,F,Australia,Australian Capital Territory,Canberra
1462,279,1,218,False,,"Yogyakarta, Indonesia",en,,1508102747.0,False,,,Indonesia,Yogyakarta,Yogyakarta
1465,2185,29,142,False,,Hong Kong,en,,1176594035.0,False,HK852 /  IG:bee1234567 / Cycling (Fixie & Roadie) / Meow / Photograph #写真好きな人と繋がりたい Japanese Culture / Left-hander /. Fung Bee,F,China,,
1466,6181,1682,1450,False,,Berlin,de,,1351390997.0,False,"Dr. in #ludomusicology, get my book here: https://t.co/pvFqVGpI4H Orga member @ludomusicology, @gamecampberlin & #SSSMG + PR Manager @Softgames Opinions my own.",F,Germany,Berlin,Berlin
1467,69943,828,106,False,,,en,,1440324928.0,False,,,,,
1468,2896,528,253,False,,"University Park, PA",en,,1280409227.0,False,The MA and PhD programs in the Donald P. Bellisario College of Communications at Penn State.,,United States of America,Pennsylvania,
1469,40465,663,546,False,,"Jakarta-Depok, Indonesia",en,,1243555190.0,True,you are what you decide to be.,,Indonesia,Jakarta Raya,Jakarta
1470,31976,8608,935,False,,"U.S., Canada, 한국, 中国, Nederlands, U.K.",en,,1307888543.0,False,"A collective of Koreanists & Sinologists dedicated to analyzing the borderland dynamics, transnational ties, & history of relations between China & North Korea.",,Canada,,
1471,22784,35835,1362,False,,"New York, NY",en,,1233168908.0,False,"Publisher of a wide range of books in the humanities, sciences, and business. Visit us on Facebook: http://t.co/NkNiBU1d",,United States of America,New York,New York
1472,1813,435,215,False,,Hong Kong,en,,1183368963.0,False,Blogueur et passionné de voyages. Blog voyage : http://t.co/zr3dMhqsZA,M,France,Pays de la Loire,Nantes
1473,10307,917,0,False,,"130 E. Randolph St, Chicago",en,,1379936234.0,False,"ELMAR is the newsletter for academic marketing with tables of contents, journal and conference calls, teaching jobs, awards, teaching news and more",,United States of America,,
1473,10307,917,0,False,,"130 E. Randolph St, Chicago",en,,1379936234.0,False,"ELMAR is the newsletter for academic marketing with tables of contents, journal and conference calls, teaching jobs, awards, teaching news and more",M,,,
1474,35,24,185,False,,HKG,en,,1418165709.0,False,"Education, LMS, Cloud services",M,Russia,,
1475,496,63,81,False,,US,en,,1277057241.0,False,,M,United States of America,,
1476,15265,11705,1960,False,,Rome & The Empire,en,,1307331412.0,False,"Promoting and defending Rome’s legacy, from foundation to today. Join us in Rome 2019 👉https://t.co/6M2lyC54QD http:// + https://t.co/rBIyjTJSu5",M,Italy,Lazio,
1477,2626,1048,138,False,,"Yerevan, Armenia",en,,1268104708.0,False,"Media Initiatives Center promotes freedom of expression and open media. Training courses for journalists, media literacy, .etc",,Armenia,Erevan,Yerevan
1478,2083,1060,598,False,,Torino (IT),it,,1269599248.0,False,"At T.wai, the Torino World Affairs Institute, we work on emerging actors in international politics, Europe and world order, global violence and security",,Italy,Piemonte,Turin
1479,205,2,46,False,,,en,,1497806446.0,False,,,,,
1480,2200,152,657,False,,Hong Kong,en,,1274603176.0,False,communications consultant. law graduate. typical scorpio. love purple.,F,Hong Kong S.A.R.,Kowloon City,Hong Kong
1481,72,61,31,False,,,en,,1282049281.0,False,,M,,,
1484,633,14,26,False,,"Staffordshire, UK",en-gb,,1379576659.0,False,,,United Kingdom,West Midlands,
1485,1374883,2668,2681,False,,WORLDWIDE,en,,1288076694.0,False,Asia — भारत  — Türkçe — Čeština — ελληνικά | Keeping up-to-date on global social exclusion — Stigmabase is a Canadian Nonprofit Initiative | F in 2010,,,,
1485,1374883,2668,2681,False,,WORLDWIDE,en,,1288076694.0,False,Asia — भारत  — Türkçe — Čeština — ελληνικά | Keeping up-to-date on global social exclusion — Stigmabase is a Canadian Nonprofit Initiative | F in 2010,,Hong Kong S.A.R.,Kowloon City,Hong Kong
1485,1374883,2668,2681,False,,WORLDWIDE,en,,1288076694.0,False,Asia — भारत  — Türkçe — Čeština — ελληνικά | Keeping up-to-date on global social exclusion — Stigmabase is a Canadian Nonprofit Initiative | F in 2010,,China,Guangdong,Shenzhen
1487,49511,21699,764,False,,Vic (68 km from Barcelona),es,,1230102702.0,False,"UPF researcher: interfaces, digital media, transmedia & media ecology/evolution + TEDx + PI of H2020 Transliteracy + blogger: https://t.co/zXc1zMJGuX",M,Spain,Cataluña,Barcelona
1488,855,2194,19,False,,USA & Canada,en,,1253168066.0,False,"We are an interfaith group that promotes religious tolerance, freedom & understanding",,Canada,Ontario,
1492,70876,911,669,False,,Santa Catarina Brazil,pt,,1263803947.0,True,Woman who nazis are coming to kill. Married.,,Brazil,Santa Catarina,
1493,3206,90,315,False,,Hong Kong,en,,1240135718.0,False,Treasuring every bit of life,M,Hong Kong S.A.R.,Kowloon City,Hong Kong
1495,1205,217,52,False,,Hong Kong,en,,1325552135.0,False,Focused on construction news in Hong Kong and interesting construction news from around the world.,,Hong Kong S.A.R.,Kowloon City,Hong Kong
1496,85996,1203,158,False,,Hong Kong,en,,1252091797.0,False,"Hong Kong News and China updates from A - Z, that's what you get from us.",,Hong Kong S.A.R.,Kowloon City,Hong Kong
1497,816996,426,0,False,,Global,en,,1407456658.0,False,@BBCBreaking @CNNbrk @NYTimes @BreakingNews @BBCWorld @CNN @TIME @ESPN @PBNSIR @ABC @ap @TheEconomist @WashingtonPost @BBCNews @ENews @ANI_news @XHNews @AJENews,M,,,
1499,1587,194,209,False,,,ja,,1399836835.0,True,Nurse,,Japan,,
1500,2450,1642,754,False,,"London, England",en,,1238248171.0,False,"PhD from @LSEManagement. Academic at @lborosbe, work on datafication of anti-poverty programmes - #ICT4D, #m4d - current research: cashless economy in #India",F,United Kingdom,East Midlands,Leicester
1503,9324,769,0,False,,,en,,1376152024.0,False,New postings for those with advanced degrees from the job application system http://t.co/jNZNJxSo5p - sponsored by the American Mathematical Society,,United States of America,,
1504,934,30,70,False,,,en,,1492390452.0,False,,F,,,
1505,30298,20499,97,False,,All Over,en,,1227530492.0,False,The #1 source for jobs in Library and Information Science and Technology! Follow ALA JobLIST for new job notifications and general job search tips & strategies.,,,,
1505,30298,20499,97,False,,All Over,en,,1227530492.0,False,The #1 source for jobs in Library and Information Science and Technology! Follow ALA JobLIST for new job notifications and general job search tips & strategies.,F,,,
1505,30298,20499,97,False,,All Over,en,,1227530492.0,False,The #1 source for jobs in Library and Information Science and Technology! Follow ALA JobLIST for new job notifications and general job search tips & strategies.,,United States of America,,
1505,30298,20499,97,False,,All Over,en,,1227530492.0,False,The #1 source for jobs in Library and Information Science and Technology! Follow ALA JobLIST for new job notifications and general job search tips & strategies.,F,United States of America,,
1506,103623,1399,2787,False,,"Pirrie Mission, Qonce KWT.",en,,1256113484.0,False,"Rharhabe,Gcaleka - sons 2 Phalo. Ngqika dad 2 Mlawu.Thuthula loved Ngqika.Her dad, Mthunzana forced her to marry Ndlambe. Nosuthu mother to Tiyo Soga 1829",,,,
1507,36162,2444,1969,False,,From Westminster to Hong Kong,en,,1290213368.0,False,Associate Editor for @CoconutsHK; Ex ATV World and @politicshome hack; Views and tweets my own; RTs and likes are not endorsements,F,Hong Kong S.A.R.,,
1508,12660,372,674,False,,Quezon City,en,,1248047817.0,False,Another world is possible.,,Hong Kong S.A.R.,Kowloon City,Hong Kong
1509,101763,193,0,False,,Malaysia,en,,1296124306.0,False,"A collection of sites about Islam including its history, beliefs and practices, sects, commentaries, and opposing views...",,Malaysia,,
1510,2866,170,272,False,,"Italy, Verona",it,,1297162483.0,False,"On planet Earth since 1968. 
RT is not (always) endorsement.",F,Italy,Veneto,Verona
1512,340221,3876,811,False,,DaRegion,en,,1267007407.0,False,I am a Physics Professor at the Illinois Institute of Technology involved in energy research. All tweets are my own.,M,,,
1513,899,322,1328,False,,Costa Rica,es,,1262596618.0,False,"Humans, Yoga, Animals & Slow food. ¡Hey I’m Entrepreneur!",,Costa Rica,San José,San Jose
1514,506207,996,1174,False,,,en-gb,,1449634545.0,False,Truth is the highest thing that man may keep. #FollowMe,M,,,
1515,74116,748,322,False,,DMWTY,en,,1311572835.0,False,these colour don't run,,,,
1516,37590,47521,8421,True,,"Niagara, Ontario, Canada",en,,1227008408.0,False,Official Twitter account of Brock University. Experience is everything. Come to #BrockU.,M,Canada,Ontario,
1517,6180,19914,2089,False,,"Canberra, ACT",en,,1264091969.0,False,"Economics, Politics and Public Policy in East Asia and the Pacific.",F,Australia,Australian Capital Territory,Canberra
1519,56084,6491,7091,False,,"Carrollton, TX",en,,1186572834.0,False,The future is in data analytics and humor. #dataviz #analytics #bigdata #IoT #digitalmarketing #datascience #humor #comedy https://t.co/pihCoFK7ds,M,United States of America,Texas,Dallas
1520,41,19,12,False,,ITALY,it,,1313745836.0,False,,F,Italy,,
1521,2342,256,131,False,,,en,,1269976154.0,True,,F,United States of America,,
1522,473,36,27,False,,Hong Kong,en,,1247090575.0,False,,F,Hong Kong S.A.R.,Kowloon City,Hong Kong
1523,1306,12,46,False,,Hong Kong,zh-tw,,1328006869.0,False,,M,Hong Kong S.A.R.,Kowloon City,Hong Kong
1524,12,0,3,False,,香港柴灣豐業街12號啟力工業中心B座19/F B5室,zh-tw,,1414451768.0,False,,F,,,
1525,8127,660,1387,False,,"East Midlands, UK",en,,1248736539.0,False,Academic. Interests in visual and cognitive bases of reading and language understanding.,M,United Kingdom,West Midlands,Birmingham
1526,0,5,0,False,,,en-gb,,1495981443.0,False,,M,,,
1527,17898,439,595,False,,Jakarta-Bandung,en,,1248218975.0,True,A lucky big milk drinker,,Indonesia,Jakarta Raya,Jakarta
1529,51319,10224,1514,False,,Hong Kong,en,,1343768140.0,False,"@Storyful journalist. Previous gigs: @TIME, @nytimes, @guardian, @CNN. @ZubinFoundation’s 2018 Diversity List. Mother of 1 child. Human of 2 pooches.",,Hong Kong S.A.R.,Kowloon City,Hong Kong
1530,25965,517,11,False,,Hong Kong,en,,1298158874.0,False,"The Hong Kong Herald is a leading local newspaper that is published entirely online, making it easy to update and easy for you to stay informed.",,Hong Kong S.A.R.,Kowloon City,Hong Kong
1532,378161,2172,4733,False,,japan,ja,,1272052032.0,False,文京で学んだ個人投資家、投機家です。GlobalInvestor.Trader./Stocks/Bonds/Currency/commodity/derivatives/etc.,,Japan,Tokyo,Tokyo
1533,815,485,249,False,,,en,,1446083152.0,False,BrightnESS² receives funding from the @EU_H2020 Research & Innovation Programme. Any related tweets reflect only the views of the project owner @essneutron,,,,
1535,2407,595,3519,False,,"Abuja, Nigeria",en,,1243219368.0,False,A Mind Analyst; Creativity Expert. Consultant . Christ follower. Tempered mortal,,Nigeria,Federal Capital Territory,Abuja
1536,23091,207,474,False,, in the chaos of stars ✨,en,,1349762820.0,False,"We are a moshpit of feelings — no room for talk, just sweat, tears and adrenaline rush.",F,,,
1538,596,393,650,False,,Hong Kong,en,,1426467211.0,False,Assistant Professor of Law at City University of Hong Kong. Tweeting *mostly* about Crime and Punishment in Southeast Asia. Personal views!,M,Hong Kong S.A.R.,Kowloon City,Hong Kong
1538,596,393,650,False,,Hong Kong,en,,1426467211.0,False,Assistant Professor of Law at City University of Hong Kong. Tweeting *mostly* about Crime and Punishment in Southeast Asia. Personal views!,M,Hong Kong S.A.R.,,
1539,66,474,264,False,,Hong Kong,en,,1531102225.0,False,"Professor of Chemistry at SCUT; @HKUST; @ZJU. Aggregation-Induced Emission(AIE), Functional Polymers",M,Hong Kong S.A.R.,Kowloon City,Hong Kong
1541,601475,2042,19,False,,”Divine/Sacred Trees”,ja,,1274385280.0,False,"明水帝国宝生元年・新事記（街中のインディージョーンズ）, Religious Studies, Visual Anthropology https://t.co/n6T9nKk8Lm, Sufism https://t.co/njqsoIuzU1,『映像にやどる宗教、宗教をうつす映像』,九谷焼,卵殻手",M,,,
1542,3393,3363,650,False,,Alaska,en,,1303900000.0,False,Author of THE SNOW CHILD and TO THE BRIGHT EDGE OF THE WORLD (Aug 2016).,,United States of America,Alaska,
1543,90782,453,16,False,,,fr,,1355387426.0,False,JOBS is an international job board that provides the latest job-matching features for Job Search and Staff Recruitment.,,,,
1544,9659,374,3347,False,,Hong Kong,en,,1260328548.0,False,SharePoint Admin & Developer @EsquelGroup｜新日本プロレス| アイマス | ラブライブ | 南條愛乃 | Free to follow,,Hong Kong S.A.R.,Kowloon City,Hong Kong
1545,1363,455,442,False,,SE Asia - Europe - Africa,en,,1249453600.0,False,Veterinarian and Epidemiologist at CIRAD,M,Thailand,Northern,Chiang Mai
1546,8496,364,305,False,,Hong Kong,en,,1239142836.0,False,"travel, scuba and photo crazy",,Hong Kong S.A.R.,Kowloon City,Hong Kong
1547,1017,312,183,False,,Hong Kong,en,,1175945487.0,False,"跨媒體IT人，曾撰稿於報紙雜誌及網絡的電腦專欄，主持電台節目。現職於網絡公司，於大專院校兼任講師。專注研究網上廣告，流動媒體，社群媒體，數碼娛樂及電子學習。
喜歡黑咖啡，Acoustic，Acappella，黑白灰，不造作無添加Minimal。相信簡單一點生活可以不太Virtual!  更喜歡自說自話自耍嘴巴。",F,Hong Kong S.A.R.,Kowloon City,Hong Kong
1548,1434,108,313,False,, 香港,en,,1236618999.0,True,The world is my office,M,Hong Kong S.A.R.,Kowloon City,Hong Kong
1548,1434,108,313,False,, 香港,en,,1236618999.0,True,The world is my office,M,,,
1549,371,11,79,False,,People's Republic of China,zh-cn,,1335901030.0,True,,M,Hong Kong S.A.R.,Kowloon City,Hong Kong
1550,1805,394,31,False,,Hong Kong,en,,1373485626.0,False,Hong Kong's leading online education media website with comprehensive course listing and unique editorial insights. Part of the South China Morning Post Group.,,Hong Kong S.A.R.,Kowloon City,Hong Kong
1551,361563,29698,29555,False,,"Montague, Massachusetts",en,,1224102495.0,False,"Fan of New York Yankees, Boston Celtics, Providence College basketball. Extreme interest in music, personal finance.  C-Span a treat! 100% follow all followers.",,United States of America,,
1552,69473,1108,1879,False,,,en,,1268601101.0,False,,,,,
1553,4153,312,788,False,,,en,,1406143813.0,False,"I love #animal, #greatwhite, #beluga, #dolphin, #flowers, #nature, #art, #beauty, #craft, #drawing, #painting, #scenery etc",F,,,
1554,37,53,40,False,,"National Capital Region, Republic of the Philippines",en,,1530210668.0,False,Alter account #PLUR 🙌🏼,,China,,
1555,74,1,49,False,,,en,,1520426475.0,False,,F,,,
1556,14967,101670,703,True,,HK & Beijing,en,,1240383535.0,False,Media columnist.貓奴。持不同證件。,,China,Shanghai,Shanghai
1557,5,1,10,False,,,en,,1532639278.0,False,,M,,,
1559,20162,214,304,False,,,en,,1250531608.0,False,latin-asian / 🇻🇪  —  a complex human being trying to simplify life.,M,China,,
1559,20162,214,304,False,,,en,,1250531608.0,False,latin-asian / 🇻🇪  —  a complex human being trying to simplify life.,M,Indonesia,,
1561,514,4,3,False,,,en,,1352173922.0,False,It's like a firehose of new apps. Because it's actually a firehose of new apps. Brought to you by @frackulous,,,,
1563,208,8,232,False,,Hong Kong,zh-Hans,,1412564181.0,False,Hi～,F,Hong Kong S.A.R.,Kowloon City,Hong Kong
1564,1504,576,26,False,,Hong Kong,en,,1241475783.0,False,"Live music, parties, shows and more, happening right now in Hong Kong!",,Hong Kong S.A.R.,Kowloon City,Hong Kong
1567,7124,1068,548,False,,North Yorkshire,en,,1305076946.0,False,Husband to 1. Father of 4. Author of 11 internationally acclaimed novels.,M,China,,
1569,173540,1691,2699,False,,East Sussex UK,en,,1234350946.0,False,"#LGBT, news,politics &sport,#MEcfs. Sm #law stuff @Lawful_Errant. Non-lawyer, Supporter of Snr Bar's efforts to #SaveUKJustice. Sports massage tpst. Ex MoHo",,United Kingdom,South East,Brighton
1570,7914,727,19,False,,"Ottawa, Ontario, Canada",en,,1295608676.0,False,Canadian NMR News. Email your NMR news for broadcasting. No endorsements,M,Canada,Ontario,Ottawa
1571,9529,690,89,False,,,en,,1244374903.0,False,Customer Experience & Marketing Strategy | Gaming tweets,M,Canada,Québec,Montréal
75,38748,1496,477,False,,Canton,en,,1235631408.0,False,踏足過中華民國自由地區，港澳地區和大陸地區，嚮往自由，蝸居於羊城，Just A Linux Boy，愛 Android，Google 粉，非果黑。,,China,Guangdong,Guangzhou
1572,540,716,912,False,,"Kraków, Poland",en,,1236424166.0,False,Academic researcher; Tweeting about #360video #immersive #panoramic  #mobilemapping and #photogrammetry.,M,,,
